1		10
2		12
3		13
4		14
5		15
6		16
7		17
8		18
9		19
10		20
11		21
12		23
13		24
14		25
15		26
16		27
17		28
18		29
19		30
20		31
21		32
22		34
23		35
24		36
25		37
26		38
27		39
28		40
29		41
30		42
31		43
32		45
33		46
34		47
35		48
36		49
37		50
38		51
39		52
40		53
41		54
42		56
43		57
44		58
45		59
46		60
47		61
48		62
49		63
50		64
51		65
52		67
53		68
54		69
55		70
56		71
57		72
58		73
59		74
60		75
61		76
62		78
63		79
64		80
65		81
66		82
67		83
68		84
69		85
70		86
71		87
72		89
73		90
74		91
75		92
76		93
77		94
78		95
79		96
80		97
81		98
82		102
83		103
84		104
85		105
86		106
87		107
88		108
89		109
90		120
91		123
92		124
93		125
94		126
95		127
96		128
97		129
98		130
99		132
100		134
101		135
102		136
103		137
104		138
105		139
106		140
107		142
108		143
109		145
110		146
111		147
112		148
113		149
114		150
115		152
116		153
117		154
118		156
119		157
120		158
121		159
122		160
123		162
124		163
125		164
126		165
127		167
128		168
129		169
130		170
131		172
132		173
133		174
134		175
135		176
136		178
137		179
138		180
139		182
140		183
141		184
142		185
143		186
144		187
145		189
146		190
147		192
148		193
149		194
150		195
151		196
152		197
153		198
154		201
155		203
156		204
157		205
158		206
159		207
160		208
161		209
162		210
163		213
164		214
165		215
166		216
167		217
168		218
169		219
170		230
171		231
172		234
173		235
174		236
175		237
176		238
177		239
178		240
179		241
180		243
181		245
182		246
183		247
184		248
185		249
186		250
187		251
188		253
189		254
190		256
191		257
192		258
193		259
194		260
195		261
196		263
197		264
198		265
199		267
200		268
201		269
202		270
203		271
204		273
205		274
206		275
207		276
208		278
209		279
210		280
211		281
212		283
213		284
214		285
215		286
216		287
217		289
218		290
219		291
220		293
221		294
222		295
223		296
224		297
225		298
226		301
227		302
228		304
229		305
230		306
231		307
232		308
233		309
234		310
235		312
236		314
237		315
238		316
239		317
240		318
241		319
242		320
243		321
244		324
245		325
246		326
247		327
248		328
249		329
250		340
251		341
252		342
253		345
254		346
255		347
256		348
257		349
258		350
259		351
