1		10
2		11
3		12
4		21
5		22
6		23
7		32
8		33
9		34
10		43
11		44
12		45
13		54
14		55
15		56
16		65
17		66
18		67
19		76
20		77
21		78
22		87
23		88
24		89
25		98
26		99
27		100
28		101
29		102
30		110
31		111
32		112
33		120
34		121
35		122
36		123
37		132
38		201
39		210
40		211
41		212
42		213
43		221
44		222
45		223
46		231
47		232
48		233
49		234
50		243
51		312
52		321
53		322
54		323
55		324
56		332
57		333
58		334
59		342
60		343
61		344
62		345
63		354
64		423
65		432
66		433
67		434
68		435
69		443
70		444
71		445
72		453
73		454
74		455
75		456
76		465
77		534
78		543
79		544
80		545
81		546
82		554
83		555
84		556
85		564
86		565
87		566
88		567
89		576
90		645
91		654
92		655
93		656
94		657
95		665
96		666
97		667
98		675
99		676
100		677
101		678
102		687
103		756
104		765
105		766
106		767
107		768
108		776
109		777
110		778
111		786
112		787
113		788
114		789
115		798
116		867
117		876
118		877
119		878
120		879
121		887
122		888
123		889
124		897
125		898
126		899
127		978
128		987
129		988
130		989
131		998
132		999
133		1000
134		1001
135		1002
136		1010
137		1011
138		1012
139		1020
140		1021
141		1022
142		1023
143		1032
144		1033
145		1034
146		1043
147		1044
148		1045
149		1054
150		1055
151		1056
152		1065
153		1066
154		1067
155		1076
156		1077
157		1078
158		1087
159		1088
160		1089
161		1098
162		1099
163		1100
164		1101
165		1102
166		1110
167		1111
168		1112
169		1120
170		1121
171		1122
172		1123
173		1132
174		1133
175		1134
176		1143
177		1144
178		1145
179		1154
180		1155
181		1156
182		1165
183		1166
184		1167
185		1176
186		1177
187		1178
188		1187
189		1188
190		1189
191		1198
192		1199
193		1200
194		1201
195		1202
196		1203
197		1210
198		1211
199		1212
200		1213
201		1220
202		1221
203		1222
204		1223
205		1230
206		1231
207		1232
208		1233
209		1234
210		1243
211		1244
212		1245
213		1254
214		1255
215		1256
216		1265
217		1266
218		1267
219		1276
220		1277
221		1278
222		1287
223		1288
224		1289
225		1298
226		1299
227		1302
228		1303
229		1304
230		1312
231		1313
232		1314
233		1320
234		1321
235		1322
236		1323
237		1324
238		1330
239		1331
240		1332
241		1340
242		1341
243		1342
244		1403
245		1404
246		1405
247		1413
248		1414
249		1415
250		1423
251		1424
252		1425
253		1430
254		1431
255		1432
256		1440
257		1441
258		1442
259		1450
260		1451
261		1452
262		1504
263		1505
264		1506
265		1514
266		1515
267		1516
268		1524
269		1525
270		1526
271		1540
272		1541
273		1542
274		1550
275		1551
276		1552
277		1560
278		1561
279		1562
280		1605
281		1606
282		1607
283		1615
284		1616
285		1617
286		1625
287		1626
288		1627
289		1650
290		1651
291		1652
292		1660
293		1661
294		1662
295		1670
296		1671
297		1672
298		1706
299		1707
300		1708
301		1716
302		1717
303		1718
304		1726
305		1727
306		1728
307		1760
308		1761
309		1762
310		1770
311		1771
312		1772
313		1780
314		1781
315		1782
316		1807
317		1808
318		1809
319		1817
320		1818
321		1819
322		1827
323		1828
324		1829
325		1870
326		1871
327		1872
328		1880
329		1881
330		1882
331		1890
332		1891
333		1892
334		1908
335		1909
336		1918
337		1919
338		1928
339		1929
340		1980
341		1981
342		1982
343		1990
344		1991
345		1992
346		2001
347		2002
348		2003
349		2010
350		2011
351		2012
352		2013
353		2020
354		2021
355		2030
356		2031
357		2100
358		2101
359		2102
360		2103
361		2110
362		2111
363		2112
364		2113
365		2120
366		2121
367		2122
368		2123
369		2130
370		2131
371		2132
372		2133
373		2134
374		2143
375		2144
376		2145
377		2154
378		2155
379		2156
380		2165
381		2166
382		2167
383		2176
384		2177
385		2178
386		2187
387		2188
388		2189
389		2198
390		2199
391		2200
392		2201
393		2210
394		2211
395		2212
396		2213
397		2221
398		2222
399		2223
400		2231
401		2232
402		2233
403		2234
404		2243
405		2244
406		2245
407		2254
408		2255
409		2256
410		2265
411		2266
412		2267
413		2276
414		2277
415		2278
416		2287
417		2288
418		2289
419		2298
420		2299
421		2300
422		2301
423		2310
424		2311
425		2312
426		2313
427		2314
428		2321
429		2322
430		2323
431		2324
432		2331
433		2332
434		2333
435		2334
436		2341
437		2342
438		2343
439		2344
440		2345
441		2354
442		2355
443		2356
444		2365
445		2366
446		2367
447		2376
448		2377
449		2378
450		2387
451		2388
452		2389
453		2398
454		2399
455		2413
456		2414
457		2415
458		2423
459		2424
460		2425
461		2431
462		2432
463		2433
464		2434
465		2435
466		2441
467		2442
468		2443
469		2451
470		2452
471		2453
472		2514
473		2515
474		2516
475		2524
476		2525
477		2526
478		2534
479		2535
480		2536
481		2541
482		2542
483		2543
484		2551
485		2552
486		2553
487		2561
488		2562
489		2563
490		2615
491		2616
492		2617
493		2625
494		2626
495		2627
496		2635
497		2636
498		2637
499		2651
500		2652
501		2653
502		2661
503		2662
504		2663
505		2671
506		2672
507		2673
508		2716
509		2717
510		2718
511		2726
512		2727
513		2728
514		2736
515		2737
516		2738
517		2761
518		2762
519		2763
520		2771
521		2772
522		2773
523		2781
524		2782
525		2783
526		2817
527		2818
528		2819
529		2827
530		2828
531		2829
532		2837
533		2838
534		2839
535		2871
536		2872
537		2873
538		2881
539		2882
540		2883
541		2891
542		2892
543		2893
544		2918
545		2919
546		2928
547		2929
548		2938
549		2939
550		2981
551		2982
552		2983
553		2991
554		2992
555		2993
556		3002
557		3003
558		3004
559		3012
560		3013
561		3014
562		3020
563		3021
564		3030
565		3031
566		3040
567		3041
568		3102
569		3103
570		3104
571		3112
572		3113
573		3114
574		3120
575		3121
576		3122
577		3123
578		3124
579		3130
580		3131
581		3132
582		3140
583		3141
584		3142
585		3200
586		3201
