1		11
2		22
3		33
4		44
5		55
6		66
7		77
8		88
9		99
10		111
11		222
12		333
13		444
14		555
15		666
16		777
17		888
18		999
19		1001
20		1010
21		1100
22		1111
23		1122
24		1133
25		1144
26		1155
27		1166
28		1177
29		1188
30		1199
31		1212
32		1221
33		1313
34		1331
35		1414
36		1441
37		1515
38		1551
39		1616
40		1661
41		1717
42		1771
43		1818
44		1881
45		1919
46		1991
47		2002
48		2020
49		2112
50		2121
51		2200
52		2211
53		2222
54		2233
55		2244
56		2255
57		2266
58		2277
59		2288
60		2299
61		2323
62		2332
63		2424
64		2442
65		2525
66		2552
67		2626
68		2662
69		2727
70		2772
71		2828
72		2882
73		2929
74		2992
75		3003
76		3030
77		3113
78		3131
79		3223
80		3232
81		3300
82		3311
83		3322
84		3333
85		3344
86		3355
87		3366
88		3377
89		3388
90		3399
91		3434
92		3443
93		3535
94		3553
95		3636
96		3663
97		3737
98		3773
99		3838
100		3883
101		3939
102		3993
103		4004
104		4040
105		4114
106		4141
107		4224
108		4242
109		4334
110		4343
111		4400
112		4411
113		4422
114		4433
115		4444
116		4455
117		4466
118		4477
119		4488
120		4499
121		4545
122		4554
123		4646
124		4664
125		4747
126		4774
127		4848
128		4884
129		4949
130		4994
131		5005
132		5050
133		5115
134		5151
135		5225
136		5252
137		5335
138		5353
139		5445
140		5454
141		5500
142		5511
143		5522
144		5533
145		5544
146		5555
147		5566
148		5577
149		5588
150		5599
151		5656
152		5665
153		5757
154		5775
155		5858
156		5885
157		5959
158		5995
159		6006
160		6060
161		6116
162		6161
163		6226
164		6262
165		6336
166		6363
167		6446
168		6464
169		6556
170		6565
171		6600
172		6611
173		6622
174		6633
175		6644
176		6655
177		6666
178		6677
179		6688
180		6699
181		6767
182		6776
183		6868
184		6886
185		6969
186		6996
187		7007
188		7070
189		7117
190		7171
191		7227
192		7272
193		7337
194		7373
195		7447
196		7474
197		7557
198		7575
199		7667
200		7676
201		7700
202		7711
203		7722
204		7733
205		7744
206		7755
207		7766
208		7777
209		7788
210		7799
211		7878
212		7887
213		7979
214		7997
215		8008
216		8080
217		8118
218		8181
219		8228
220		8282
221		8338
222		8383
223		8448
224		8484
225		8558
226		8585
227		8668
228		8686
229		8778
230		8787
231		8800
232		8811
233		8822
234		8833
235		8844
236		8855
237		8866
238		8877
239		8888
240		8899
241		8989
242		8998
243		9009
244		9090
245		9119
246		9191
247		9229
248		9292
249		9339
250		9393
251		9449
252		9494
253		9559
254		9595
255		9669
256		9696
257		9779
258		9797
259		9889
260		9898
261		9900
262		9911
263		9922
264		9933
265		9944
266		9955
267		9966
268		9977
269		9988
270		9999
271		10001
272		10010
273		10011
274		10100
275		10101
276		10110
277		11000
278		11001
279		11010
280		11100
281		11111
282		11122
283		11133
284		11144
285		11155
286		11166
287		11177
288		11188
289		11199
290		11212
291		11221
292		11222
293		11313
294		11331
295		11333
296		11414
297		11441
298		11444
299		11515
300		11551
301		11555
302		11616
303		11661
304		11666
305		11717
306		11771
307		11777
308		11818
309		11881
310		11888
311		11919
312		11991
313		11999
314		12112
315		12121
316		12122
317		12211
318		12212
319		12221
320		13113
321		13131
322		13133
323		13311
324		13313
325		13331
326		14114
327		14141
328		14144
329		14411
330		14414
331		14441
332		15115
333		15151
334		15155
335		15511
336		15515
337		15551
338		16116
339		16161
340		16166
341		16611
342		16616
343		16661
344		17117
345		17171
346		17177
347		17711
348		17717
349		17771
350		18118
351		18181
352		18188
353		18811
354		18818
355		18881
356		19119
357		19191
358		19199
359		19911
360		19919
361		19991
362		20002
363		20020
364		20022
365		20200
366		20202
367		20220
368		21112
369		21121
370		21122
371		21211
372		21212
373		21221
374		22000
375		22002
376		22020
377		22111
378		22112
379		22121
380		22200
381		22211
382		22222
383		22233
384		22244
385		22255
386		22266
387		22277
388		22288
389		22299
390		22323
391		22332
392		22333
393		22424
394		22442
395		22444
396		22525
397		22552
398		22555
399		22626
400		22662
401		22666
402		22727
403		22772
404		22777
405		22828
406		22882
407		22888
408		22929
409		22992
410		22999
411		23223
412		23232
413		23233
414		23322
415		23323
416		23332
417		24224
418		24242
419		24244
420		24422
421		24424
422		24442
423		25225
424		25252
425		25255
426		25522
427		25525
428		25552
429		26226
430		26262
431		26266
432		26622
433		26626
434		26662
435		27227
436		27272
437		27277
438		27722
439		27727
440		27772
441		28228
442		28282
443		28288
444		28822
445		28828
446		28882
447		29229
448		29292
449		29299
450		29922
451		29929
452		29992
453		30003
454		30030
455		30033
456		30300
457		30303
458		30330
459		31113
460		31131
461		31133
462		31311
463		31313
464		31331
465		32223
466		32232
467		32233
468		32322
469		32323
470		32332
471		33000
472		33003
473		33030
474		33111
475		33113
476		33131
477		33222
478		33223
479		33232
480		33300
481		33311
482		33322
483		33333
484		33344
485		33355
486		33366
487		33377
488		33388
489		33399
490		33434
491		33443
492		33444
493		33535
494		33553
495		33555
496		33636
497		33663
498		33666
499		33737
500		33773
501		33777
502		33838
503		33883
504		33888
505		33939
506		33993
507		33999
508		34334
509		34343
